585,939,-57,7.071067812
680,941,-74,102.0049018
588,829,-78,111.4495402
682,830,-86,151.3803158
748,942,-78,170.0117643
746,827,-81,202.4672813
587,709,-82,231.1752582
677,707,-79,253.1600284
854,938,-84,276.0072463
749,705,-74,290.6303494
854,826,-75,298.6168113
854,703,-80,363.7925233
956,940,-81,378
955,825,-78,394.1497177
954,703,-93,444.4603469
1062,940,-84,484
1062,824,-93,497.706741
1062,702,-90,539.3514624
1165,941,-79,587.0008518
1164,822,-78,597.7624946
1164,701,-72,632.8641244
1297,940,-87,719
1297,823,-74,728.457274
1297,700,-86,757.9980211
