585,939,-46,7.071067812
680,941,-53,102.0049018
588,829,-54,111.4495402
682,830,-60,151.3803158
748,942,-61,170.0117643
746,827,-64,202.4672813
587,709,-70,231.1752582
677,707,-65,253.1600284
854,938,-67,276.0072463
749,705,-65,290.6303494
854,826,-69,298.6168113
854,703,-61,363.7925233
956,940,-72,378
955,825,-66,394.1497177
954,703,-67,444.4603469
1062,940,-69,484
1062,824,-69,497.706741
1062,702,-71,539.3514624
1165,941,-70,587.0008518
1164,822,-73,597.7624946
1164,701,-67,632.8641244
1297,940,-76,719
1297,823,-75,728.457274
1297,700,-69,757.9980211
