587,709,-49,16.2788206
677,707,-78,102.8250942
588,829,-51,109.772492
682,830,-75,153.4568343
749,705,-64,174.6453549
746,827,-85,201.7176244
585,939,-58,219.2281916
680,941,-59,244.675295
854,703,-69,279.5174413
748,942,-83,281.4480414
854,826,-83,298.4577022
854,938,-84,354.0692023
954,703,-95,379.3810749
955,825,-66,394.2397748
956,940,-84,439.9556796
1062,702,-89,487.3325353
1062,824,-88,497.9809233
1062,940,-69,534.3865642
1164,701,-89,589.3063719
1164,822,-83,597.7666769
1165,941,-89,630.0325388
1297,700,-84,722.2769552
1297,823,-83,729.3099478
1297,940,-82,754.7741384
