585,939,-51,7.071067812
680,941,-58,102.0049018
588,829,-59,111.4495402
682,830,-60,151.3803158
748,942,-60,170.0117643
746,827,-79,202.4672813
587,709,-64,231.1752582
677,707,-65,253.1600284
854,938,-71,276.0072463
749,705,-69,290.6303494
854,826,-74,298.6168113
854,703,-77,363.7925233
956,940,-77,378
955,825,-78,394.1497177
954,703,-82,444.4603469
1062,940,-75,484
1062,824,-77,497.706741
1062,702,-80,539.3514624
1165,941,-73,587.0008518
1164,822,-77,597.7624946
1164,701,-72,632.8641244
1297,940,-86,719
1297,823,-74,728.457274
1297,700,-73,757.9980211
