1297,700,-37,18.11077028
1297,823,-53,105.0190459
1164,701,-59,136.0661604
1164,822,-69,170.4142013
1297,940,-57,222.0090088
1062,702,-63,237.5394704
1062,824,-59,259.6247292
1165,941,-75,260.1634102
1062,940,-69,324.7352768
954,703,-75,345.325933
955,825,-61,360.2568528
956,940,-66,408.5743506
854,703,-61,445.2527372
854,826,-71,457.918115
854,938,-73,496.4121272
749,705,-72,550.1536149
746,827,-76,563.639956
748,942,-80,594.7915601
677,707,-71,622.0972593
682,830,-65,627.0829291
680,941,-70,657.9437666
587,709,-71,712.0568798
588,829,-72,719.6123957
585,939,-82,747.4202299
