1.0,-42.52709071363647
2.0,-42.410079976988676
3.0,-42.2935114596847
4.0,-42.177436331502506
5.0,-42.0619074152462
6.0,-41.94697922888773
7.0,-41.832708028676265
8.0,-41.71915185323761
9.0,-41.60637056868236
10.0,-41.49442591474718
11.0,-41.383381551991036
12.0,-41.273303110067296
13.0,-41.164258237097116
14.0,-41.05631665016743
15.0,-40.94955018697601
16.0,-40.84403285865084
17.0,-40.73984090376719
18.0,-40.63705284358945
19.0,-40.535749538561774
20.0,-40.4360142460779
21.0,-40.33793267955427
22.0,-40.241593068835925
23.0,-40.147086221963306
24.0,-40.05450558833002
25.0,-39.963947323259504
26.0,-39.87551035403233
27.0,-39.78929644739475
28.0,-39.70541027858046
29.0,-39.62395950187612
30.0,-39.54505482276615
31.0,-39.46881007168844
32.0,-39.39534227943671
33.0,-39.32477175424219
34.0,-39.25722216057322
35.0,-39.192820599687565
36.0,-39.13169769197469
37.0,-39.073987661126786
38.0,-39.01982842017518
39.0,-38.96936165943587
40.0,-38.92273293639955
41.0,-38.88009176761058
42.0,-38.84159172257603
43.0,-38.80739051974784
44.0,-38.77765012462109
45.0,-38.752536849994144
46.0,-38.732221458435305
47.0,-38.71687926700411
48.0,-38.70669025427132
49.0,-38.701839169690984
50.0,-38.702515645368806
51.0,-38.70891431028174
52.0,-38.72123490699677
53.0,-38.73968241094419
54.0,-38.76446715229605
55.0,-38.79580494050824
56.0,-38.8339171915777
57.0,-38.879031058075874
58.0,-38.931379562011415
59.0,-38.99120173058874
60.0,-39.05874273491517
61.0,-39.134254031722904
62.0,-39.217993508168135
63.0,-39.31022562977088
64.0,-39.411221591561045
65.0,-39.52125947249867
66.0,-39.64062439323493
67.0,-39.76960867728539
68.0,-39.908512015684316
69.0,-40.05764163519554
70.0,-40.21731247015076
71.0,-40.38784733799234
72.0,-40.569577118597834
73.0,-40.76284093746371
74.0,-40.967986352830096
75.0,-41.185369546824546
76.0,-41.41535552071469
77.0,-41.65831829434746
78.0,-41.91464110986772
79.0,-42.18471663980125
80.0,-42.4689471995937
81.0,-42.767744964698494
82.0,-43.08153219230555
83.0,-43.41074144780952
84.0,-43.7558158361122
85.0,-44.11720923786356
86.0,-44.49538558450798
87.0,-44.889258758183196
88.0,-45.29301874721589
89.0,-45.69996861788884
90.0,-46.10341443747902
91.0,-46.496661221168324
92.0,-46.87300887864049
93.0,-47.22574815853358
94.0,-47.549278468378176
95.0,-47.8431721815038
96.0,-48.10848421310634
97.0,-48.34625333379654
98.0,-48.55750262163727
99.0,-48.74324005460518
100.0,-48.90445909637862
101.0,-49.0421392757142
102.0,-49.15724675966837
103.0,-49.25073492091927
104.0,-49.32354489944619
105.0,-49.37660615881194
106.0,-49.41083703730158
107.0,-49.4271452941646
108.0,-49.42642865120238
109.0,-49.40957532994668
110.0,-49.37746458467137
111.0,-49.33096723147354
112.0,-49.27094617366813
113.0,-49.19825692372648
114.0,-49.113748121998796
115.0,-49.01826205245496
116.0,-48.91263515567174
117.0,-48.797698539305244
118.0,-48.674278486274254
119.0,-48.54319696088721
120.0,-48.40527211314207
121.0,-48.261318781425665
122.0,-48.11214899384319
123.0,-47.95857246840388
124.0,-47.80139711229005
125.0,-47.641429520434684
126.0,-47.479475473639425
127.0,-47.31634043645077
128.0,-47.15283005502884
129.0,-46.98975065522887
130.0,-46.82790974112682
131.0,-46.66811649421069
132.0,-46.51118227346878
133.0,-46.357921116598355
134.0,-46.20915024256644
135.0,-46.065690555747096
136.0,-45.92836715186634
137.0,-45.7980098259838
138.0,-45.67545358274282
139.0,-45.561539149117024
140.0,-45.45711348989107
141.0,-45.36303032610442
142.0,-45.28015065669541
143.0,-45.209343283582875
144.0,-45.15148534041691
145.0,-45.10746282524833
146.0,-45.07817113734634
147.0,-45.06451561841464
148.0,-45.06741209844567
149.0,-45.0877874464623
150.0,-45.12658012639175
151.0,-45.18474075832428
152.0,-45.263232685408184
153.0,-45.363032546635836
154.0,-45.48513085577583
155.0,-45.63053258671423
156.0,-45.800257765466185
157.0,-45.994251077946615
158.0,-46.20476746639518
159.0,-46.42075461344776
160.0,-46.631347420276036
161.0,-46.830903268378506
162.0,-47.019432343028356
163.0,-47.1972219674291
164.0,-47.36455395258287
165.0,-47.52170475038198
166.0,-47.668945604421054
167.0,-47.80654269860454
168.0,-47.93475730360773
169.0,-48.05384592125995
170.0,-48.16406042690771
171.0,-48.2656482098277
172.0,-48.358852311741785
173.0,-48.443911563504415
174.0,-48.52106072001393
175.0,-48.59053059341467
176.0,-48.652548184644246
177.0,-48.70733681338338
178.0,-48.755116246470756
179.0,-48.7961028248343
180.0,-48.83050958899828
181.0,-48.8585464032237
182.0,-48.880420078330744
183.0,-48.8963344932664
184.0,-48.90649071546668
185.0,-48.911087120065815
186.0,-48.9103195080122
187.0,-48.904381223136795
188.0,-48.89346326823234
189.0,-48.87775442019162
