1.0,-40.29161672262802
2.0,-40.14135624186298
3.0,-39.99204209930916
4.0,-39.84375322949939
5.0,-39.69657103628838
6.0,-39.55057945504198
7.0,-39.405865016246835
8.0,-39.26251691057068
9.0,-39.12062705540187
10.0,-38.98029016290402
11.0,-38.84160380961518
12.0,-38.70466850762588
13.0,-38.5695877773708
14.0,-38.43646822206746
15.0,-38.30541960383664
16.0,-38.17655492154372
17.0,-38.04999049039409
18.0,-37.925846023322904
19.0,-37.80424471421563
20.0,-37.68531332299917
21.0,-37.56918226264624
22.0,-37.455985688127406
23.0,-37.345861587359494
24.0,-37.23895187418843
25.0,-37.13540248345157
26.0,-37.03536346816264
27.0,-36.93898909886571
28.0,-36.84643796520476
29.0,-36.7578730797527
30.0,-36.6734619841521
31.0,-36.593376857613606
32.0,-36.51779462782394
33.0,-36.446897084312404
34.0,-36.380870994330735
35.0,-36.319908221297155
36.0,-36.26420584585976
37.0,-36.21396628963534
38.0,-36.169397441677546
39.0,-36.13071278773695
40.0,-36.09813154236616
41.0,-36.07187878393343
42.0,-36.052185592605966
43.0,-36.0392891913644
44.0,-36.03343309011203
45.0,-36.0348672329459
46.0,-36.04384814865358
47.0,-36.0606391045056
48.0,-36.085510263410775
49.0,-36.11873884450752
50.0,-36.160609287260456
51.0,-36.21141341913801
52.0,-36.27145062694396
53.0,-36.341028031882914
54.0,-36.42046066843211
55.0,-36.51007166710636
56.0,-36.610192441190165
57.0,-36.721162877527604
58.0,-36.84333153144502
59.0,-36.9770558259044
60.0,-37.12270225496606
61.0,-37.28064659165406
62.0,-37.451274100316695
63.0,-37.63497975357668
64.0,-37.8321684539621
65.0,-38.043255260319604
66.0,-38.26866561910918
67.0,-38.508835600678964
68.0,-38.764212140625276
69.0,-39.03525328634595
70.0,-39.32242844888901
71.0,-39.62621866021277
72.0,-39.94711683596401
73.0,-40.28562804389294
74.0,-40.642269778019255
75.0,-41.01757223866796
76.0,-41.41207861849968
77.0,-41.826345394653494
78.0,-42.260942627135805
79.0,-42.71645426357834
80.0,-43.1934784505
81.0,-43.69262785120564
82.0,-44.21452997045855
83.0,-44.75982748606746
84.0,-45.32917858752902
85.0,-45.92325732187294
86.0,-46.54275241517351
87.0,-47.18589414659064
88.0,-47.843423087902224
89.0,-48.50467250221659
90.0,-49.15897903246582
91.0,-49.795676243713864
92.0,-50.404088164245785
93.0,-50.973522822519385
94.0,-51.495057040425976
95.0,-51.9680257723944
96.0,-52.39412975245384
97.0,-52.77504260661685
98.0,-53.11241158344119
99.0,-53.407858508120505
100.0,-53.66298072523712
101.0,-53.87935203060271
102.0,-54.058523592597616
103.0,-54.202024863418785
104.0,-54.31136448064987
105.0,-54.388031159549854
106.0,-54.43349457646272
107.0,-54.44920624374638
108.0,-54.43660037660859
109.0,-54.397094752244726
110.0,-54.332091561659006
111.0,-54.242978254555936
112.0,-54.131128377682124
113.0,-53.99790240699507
114.0,-53.84464857403562
115.0,-53.672703686879714
116.0,-53.483393946034724
117.0,-53.278035755656894
118.0,-53.057936530451926
119.0,-52.82439549862626
120.0,-52.578704501254094
121.0,-52.32214878842072
122.0,-52.05600781250479
123.0,-51.78155601896056
124.0,-51.50006363495854
125.0,-51.21279745624129
126.0,-50.92102163255795
127.0,-50.6259984520257
128.0,-50.32898912478451
129.0,-50.03125456629343
130.0,-49.734056180634425
131.0,-49.43865664416771
132.0,-49.14632068990774
133.0,-48.85831589296828
134.0,-48.57591345743845
135.0,-48.30038900504686
136.0,-48.03302336596915
137.0,-47.77510337214582
138.0,-47.52792265346337
139.0,-47.2927824371664
140.0,-47.07099235086113
141.0,-46.86387122947409
142.0,-46.672747926535735
143.0,-46.49896213015494
144.0,-46.343865184052426
145.0,-46.20882091402967
146.0,-46.09520646024498
147.0,-46.00441311567119
148.0,-45.93784717111938
149.0,-45.89693076720558
150.0,-45.883102753648615
151.0,-45.897819556282265
152.0,-45.9425560521797
153.0,-46.01880645327614
154.0,-46.12808519889071
155.0,-46.27192785755203
156.0,-46.451892038524996
157.0,-46.66834486764989
158.0,-46.91310643026962
159.0,-47.17432441310916
160.0,-47.44034690566982
161.0,-47.70495942223168
162.0,-47.967832194224805
163.0,-48.22892966601548
164.0,-48.48821635304762
165.0,-48.7456567970535
166.0,-49.00121552143929
167.0,-49.254856986828926
168.0,-49.50654554673856
169.0,-49.756245403358854
170.0,-50.00392056342307
171.0,-50.24953479413533
172.0,-50.493051579139795
173.0,-50.73443407450452
174.0,-50.97364506469437
175.0,-51.21064691851735
176.0,-51.445401545016374
177.0,-51.67787034928027
