1215,160,-54,40.60788101
1060,158,-52,115.1086443
1213,310,-50,161.5332783
1059,310,-50,195.2050204
875,163,-53,300.1666204
1221,465,-34,315.3727953
1059,466,-46,333.8038346
873,312,-46,341.2989892
879,463,-55,428.6210447
702,162,-48,473.0856159
704,314,-50,497.7569688
703,462,-59,564.1498028
784,564,-69,567.275947
522,158,-50,653.0191421
784,682,-71,657.8160837
523,312,-52,671.107294
618,559,-72,689.2641003
524,462,-47,720.6122397
786,784,-65,741.2705309
624,680,-74,762.4499984
344,157,-54,831.0096269
621,781,-59,837.4365648
341,311,-54,848.8344951
348,459,-57,881.7964618
197,155,-59,978.002045
196,308,-54,991.1942292
193,456,-65,1027.683317
