1215,160,-40,40.60788101
1060,158,-48,115.1086443
1213,310,-50,161.5332783
1059,310,-50,195.2050204
875,163,-59,300.1666204
1221,465,-49,315.3727953
1059,466,-50,333.8038346
873,312,-58,341.2989892
879,463,-58,428.6210447
702,162,-54,473.0856159
704,314,-59,497.7569688
703,462,-59,564.1498028
784,564,-65,567.275947
522,158,-63,653.0191421
784,682,-65,657.8160837
523,312,-57,671.107294
618,559,-68,689.2641003
524,462,-64,720.6122397
786,784,-64,741.2705309
624,680,-64,762.4499984
344,157,-59,831.0096269
621,781,-65,837.4365648
341,311,-59,848.8344951
348,459,-57,881.7964618
197,155,-59,978.002045
196,308,-57,991.1942292
193,456,-60,1027.683317
