545.0,690.0,-69.77714660981036
545.0,700.0,-69.53713034685582
545.0,710.0,-69.11671398320301
545.0,720.0,-68.50604738765237
545.0,730.0,-67.7130229936907
545.0,740.0,-66.75958842495865
545.0,750.0,-65.67474673937684
545.0,760.0,-64.48896848782147
545.0,770.0,-63.23160513700405
545.0,780.0,-61.93056853905792
545.0,790.0,-60.613081712942375
545.0,800.0,-59.3064753395673
545.0,810.0,-58.038081590278935
545.0,820.0,-56.83330394969717
545.0,830.0,-55.711597806486594
545.0,840.0,-54.68212930359148
545.0,850.0,-53.742776621481845
545.0,860.0,-52.88426250470077
545.0,870.0,-52.096937051317866
545.0,880.0,-51.376727146464134
545.0,890.0,-50.728890641564526
545.0,900.0,-50.16975999347833
545.0,910.0,-49.726662418590266
545.0,920.0,-49.43540561008335
545.0,930.0,-49.33389943504543
545.0,940.0,-49.45113446235246
545.0,950.0,-49.794977478162465
555.0,690.0,-70.10216261026086
555.0,700.0,-69.88070479929698
555.0,710.0,-69.45378088641353
555.0,720.0,-68.80738855248173
555.0,730.0,-67.95382465064867
555.0,740.0,-66.92372523269609
555.0,750.0,-65.75354354484446
555.0,760.0,-64.4781199971076
555.0,770.0,-63.12872440277852
555.0,780.0,-61.73393942079706
555.0,790.0,-60.32155741293879
555.0,800.0,-58.920449722025225
555.0,810.0,-57.56141546849142
555.0,820.0,-56.275450697443716
555.0,830.0,-55.08770509884419
555.0,840.0,-54.008802616343424
555.0,850.0,-53.031686674384304
555.0,860.0,-52.13892533143872
555.0,870.0,-51.31375197078943
555.0,880.0,-50.54777304099452
555.0,890.0,-49.84480976247364
555.0,900.0,-49.22260339785875
555.0,910.0,-48.713275962406634
555.0,920.0,-48.36192128369082
555.0,930.0,-48.220594957579195
555.0,940.0,-48.33333580849984
555.0,950.0,-48.71422699868907
565.0,690.0,-70.34919834551002
565.0,700.0,-70.1541349578716
565.0,710.0,-69.72792786323907
565.0,720.0,-69.04968743716171
565.0,730.0,-68.14001665008811
565.0,740.0,-67.04223342337997
565.0,750.0,-65.80058761029507
565.0,760.0,-64.45284698255641
565.0,770.0,-63.0305271565006
565.0,780.0,-61.56137482584844
565.0,790.0,-60.072349120851655
565.0,800.0,-58.59252864548042
565.0,810.0,-57.15534889327078
565.0,820.0,-55.79839113214372
565.0,830.0,-54.55607573660461
565.0,840.0,-53.44265330512805
565.0,850.0,-52.44338753060181
565.0,860.0,-51.52962563454155
565.0,870.0,-50.676911299140954
565.0,880.0,-49.873098611653944
565.0,890.0,-49.1209002404255
565.0,900.0,-48.43896623709317
565.0,910.0,-47.86280438083645
565.0,920.0,-47.44527670287903
565.0,930.0,-47.25385909105964
565.0,940.0,-47.35471640900167
565.0,950.0,-47.77284933430024
575.0,690.0,-70.47173951097126
575.0,700.0,-70.30733235881095
575.0,710.0,-69.88971121390165
575.0,720.0,-69.18520227096626
575.0,730.0,-68.23057070457396
575.0,740.0,-67.08454431673077
575.0,750.0,-65.79635489021956
575.0,760.0,-64.4040281846108
575.0,770.0,-62.93766391063754
575.0,780.0,-61.42309050383398
575.0,790.0,-59.88542507488308
575.0,800.0,-58.3525600016754
575.0,810.0,-56.85857016886383
575.0,820.0,-55.446343626075404
575.0,830.0,-54.16366097665694
575.0,840.0,-53.033118677499985
575.0,850.0,-52.026890814371804
575.0,860.0,-51.10298465359784
575.0,870.0,-50.23143027263819
575.0,880.0,-49.39847230503672
575.0,890.0,-48.6067778674756
575.0,900.0,-47.87574686043421
575.0,910.0,-47.242537858690426
575.0,920.0,-46.76389454929996
575.0,930.0,-46.51815010145074
575.0,940.0,-46.59910815009402
575.0,950.0,-47.052550337843215
585.0,690.0,-70.4193641461326
585.0,700.0,-70.27591543402423
585.0,710.0,-69.87181439640888
585.0,720.0,-69.15326726906004
585.0,730.0,-68.18111087595308
585.0,740.0,-67.02173977840219
585.0,750.0,-65.7241403899144
585.0,760.0,-64.32473521874064
585.0,770.0,-62.85172812936971
585.0,780.0,-61.32903388040551
585.0,790.0,-59.77995231154261
585.0,800.0,-58.23076822630821
585.0,810.0,-56.714463632729775
585.0,820.0,-55.274718104885416
585.0,830.0,-53.96983529570397
585.0,840.0,-52.83781639697357
585.0,850.0,-51.83108643426476
585.0,860.0,-50.89992198749613
585.0,870.0,-50.01369274312704
585.0,880.0,-49.159371237793124
585.0,890.0,-48.34073455636725
585.0,900.0,-47.578412665601
585.0,910.0,-46.91082241359371
585.0,920.0,-46.39607063334852
585.0,930.0,-46.114978338111385
585.0,940.0,-46.17540934069266
585.0,950.0,-46.649025258840155
595.0,690.0,-70.16174731816255
595.0,700.0,-70.0078956429113
595.0,710.0,-69.60371391482998
595.0,720.0,-68.90778735518894
595.0,730.0,-67.96572179339537
595.0,740.0,-66.8396352049513
595.0,750.0,-65.57713097713257
595.0,760.0,-64.21342291430284
595.0,770.0,-62.77556278265337
595.0,780.0,-61.28640733612382
595.0,790.0,-59.768317466083374
595.0,800.0,-58.24677066024474
595.0,810.0,-56.7540777481111
595.0,820.0,-55.33324964994632
595.0,830.0,-54.039336703313886
595.0,840.0,-52.90377158236923
595.0,850.0,-51.8875376454712
595.0,860.0,-50.94356857245787
595.0,870.0,-50.04256014307137
595.0,880.0,-49.17297917691414
595.0,890.0,-48.340332371625095
595.0,900.0,-47.56716851319594
595.0,910.0,-46.89389797271068
595.0,920.0,-46.38038488992005
595.0,930.0,-46.10765819894444
595.0,940.0,-46.171475104333254
595.0,950.0,-46.61857434735295
605.0,690.0,-69.71673195775543
605.0,700.0,-69.53275507988482
605.0,710.0,-69.12713286639755
605.0,720.0,-68.47499380714223
605.0,730.0,-67.60029204827963
605.0,740.0,-66.54891090154676
605.0,750.0,-65.36303092830697
605.0,760.0,-64.07579376714219
605.0,770.0,-62.713279355510245
605.0,780.0,-61.29783721736467
605.0,790.0,-59.85150819493971
605.0,800.0,-58.39936863385643
605.0,810.0,-56.97264175129945
605.0,820.0,-55.61033613777665
605.0,830.0,-54.353333204840254
605.0,840.0,-53.22007820914704
605.0,850.0,-52.19021102342391
605.0,860.0,-51.22968033290502
605.0,870.0,-50.31393719208234
605.0,880.0,-49.43414449161808
605.0,890.0,-48.59806253799212
605.0,900.0,-47.83029875890363
605.0,910.0,-47.17270893855127
605.0,920.0,-46.68437582048506
605.0,930.0,-46.43823279936368
605.0,940.0,-46.50443287778889
605.0,950.0,-46.909910998184245
615.0,690.0,-69.13651922636895
615.0,700.0,-68.9222586133855
615.0,710.0,-68.52262820207326
615.0,720.0,-67.92165431190277
615.0,730.0,-67.13122821687404
615.0,740.0,-66.18067160423661
615.0,750.0,-65.10215025358674
615.0,760.0,-63.92395968604897
615.0,770.0,-62.669989559706785
615.0,780.0,-61.361594398840175
615.0,790.0,-60.020094610011704
615.0,800.0,-58.66923135988425
615.0,810.0,-57.33689602171308
615.0,820.0,-56.05438922310552
615.0,830.0,-54.849797726629454
615.0,840.0,-53.73537665162833
615.0,850.0,-52.701913463227996
615.0,860.0,-51.72967005782171
615.0,870.0,-50.802924118446214
615.0,880.0,-49.91778674994449
615.0,890.0,-49.084993741700394
615.0,900.0,-48.330722339361856
615.0,910.0,-47.69636403153753
615.0,920.0,-47.23635784508396
615.0,930.0,-47.01116234034484
615.0,940.0,-47.071050995822844
615.0,950.0,-47.43308904556039
625.0,690.0,-68.4777899823246
625.0,700.0,-68.23927283123504
625.0,710.0,-67.852922661875
625.0,720.0,-67.30809071066963
625.0,730.0,-66.60947192091477
625.0,740.0,-65.77337931166147
625.0,750.0,-64.82096218962991
625.0,760.0,-63.77358916688875
625.0,770.0,-62.6513544313483
625.0,780.0,-61.4734847373033
625.0,790.0,-60.25950947851174
625.0,800.0,-59.030443344450696
625.0,810.0,-57.80920244646299
625.0,820.0,-56.61908663227392
625.0,830.0,-55.479309584216466
625.0,840.0,-54.39918994541922
625.0,850.0,-53.37647095142051
625.0,860.0,-52.402775771245096
625.0,870.0,-51.471945578403705
625.0,880.0,-50.58630695396847
625.0,890.0,-49.75996224013084
625.0,900.0,-49.01997465917644
625.0,910.0,-48.4057350477768
625.0,920.0,-47.96563050161758
625.0,930.0,-47.74928723644398
625.0,940.0,-47.7946135156918
625.0,950.0,-48.113689716261995
635.0,690.0,-67.79056766265592
635.0,700.0,-67.5345173638523
635.0,710.0,-67.16752770796143
