545.0,690.0,-73.85364778985684
545.0,695.0,-73.98037609320203
545.0,700.0,-74.1017036388204
545.0,705.0,-74.21770896280317
545.0,710.0,-74.3286297224883
545.0,715.0,-74.43486610502428
545.0,720.0,-74.53697751845685
545.0,725.0,-74.63567221043826
545.0,730.0,-74.73179034147832
545.0,735.0,-74.82628165259547
545.0,740.0,-74.92017903133728
545.0,745.0,-75.0145691075432
545.0,750.0,-75.11056073513265
545.0,755.0,-75.20925201103366
545.0,760.0,-75.31169640867974
545.0,765.0,-75.41886865756743
545.0,770.0,-75.53163116747317
545.0,775.0,-75.65070207727747
545.0,780.0,-75.77662642415883
545.0,785.0,-75.90975250820763
545.0,790.0,-76.05021628664608
545.0,795.0,-76.19793753466911
545.0,800.0,-76.35263239632594
545.0,805.0,-76.51384742452595
545.0,810.0,-76.68101952691794
545.0,815.0,-76.85356329622995
545.0,820.0,-77.030980963873
545.0,825.0,-77.21298076921825
545.0,830.0,-77.39957959834109
545.0,835.0,-77.59116092260818
545.0,840.0,-77.78846486817153
545.0,845.0,-77.99250373719346
545.0,850.0,-78.20441595576013
545.0,855.0,-78.42528425161339
545.0,860.0,-78.65594518785102
545.0,865.0,-78.89680986054228
545.0,870.0,-79.14770579738222
545.0,875.0,-79.4077425372452
545.0,880.0,-79.67519964342105
545.0,885.0,-79.94743561118139
545.0,890.0,-80.22081830339691
545.0,895.0,-80.49068143061587
545.0,900.0,-80.75131679318991
545.0,905.0,-80.99601827791754
545.0,910.0,-81.21720038927839
545.0,915.0,-81.40661977720455
545.0,920.0,-81.55572912037957
545.0,925.0,-81.65618236726166
545.0,930.0,-81.70048075309177
545.0,935.0,-81.68269684025091
545.0,940.0,-81.59915153011724
545.0,945.0,-81.44888136030552
545.0,950.0,-81.23376083548366
545.0,955.0,-80.9582429920852
550.0,690.0,-74.05708551850041
550.0,695.0,-74.18526862931535
550.0,700.0,-74.30693801233505
550.0,705.0,-74.42213455059071
550.0,710.0,-74.53108204792255
550.0,715.0,-74.63419304008848
550.0,720.0,-74.73206615242685
550.0,725.0,-74.82547444892015
550.0,730.0,-74.91534572158876
550.0,735.0,-75.00273658835432
550.0,740.0,-75.08880229642043
550.0,745.0,-75.17476362321337
550.0,750.0,-75.26187172672974
550.0,755.0,-75.35137147267025
550.0,760.0,-75.44446366800778
550.0,765.0,-75.54226668970985
550.0,770.0,-75.64577816540623
550.0,775.0,-75.7558376402286
550.0,780.0,-75.87309159180897
550.0,785.0,-75.99796280162919
550.0,790.0,-76.13062703463085
550.0,795.0,-76.2710012772179
550.0,800.0,-76.41874939189947
550.0,805.0,-76.57331264786326
550.0,810.0,-76.73397329725066
550.0,815.0,-76.89995741388246
550.0,820.0,-77.07057605151314
550.0,825.0,-77.24538965694853
550.0,830.0,-77.42436221680637
550.0,835.0,-77.60795887486849
550.0,840.0,-77.79714698108727
550.0,845.0,-77.99328886336707
550.0,850.0,-78.19794981201305
550.0,855.0,-78.41266515543838
550.0,860.0,-78.6387078079328
550.0,865.0,-78.87688126147147
550.0,870.0,-79.12734590826878
550.0,875.0,-79.38947590737754
550.0,880.0,-79.6617400182381
550.0,885.0,-79.94160068825974
550.0,890.0,-80.2254291320708
550.0,895.0,-80.50843914054603
550.0,900.0,-80.78464876298939
550.0,905.0,-81.04688715781641
550.0,910.0,-81.2868741068614
550.0,915.0,-81.49541126920641
550.0,920.0,-81.66273377112927
550.0,925.0,-81.77906916915835
550.0,930.0,-81.8354218086703
550.0,935.0,-81.82452667512753
550.0,940.0,-81.74180313459553
550.0,945.0,-81.58604422595813
550.0,950.0,-81.35959851921228
550.0,955.0,-81.06797542491414
555.0,690.0,-74.26299925449997
555.0,695.0,-74.39245398655993
555.0,700.0,-74.51414628961986
555.0,705.0,-74.62806723216889
555.0,710.0,-74.73441781100843
555.0,715.0,-74.83361826090693
555.0,720.0,-74.92630641959524
555.0,725.0,-75.01332419476739
555.0,730.0,-75.09569395405022
555.0,735.0,-75.17458805969376
555.0,740.0,-75.25129433048855
555.0,745.0,-75.32717902335828
555.0,750.0,-75.40364801251516
555.0,755.0,-75.4821064528374
555.0,760.0,-75.56391716529374
555.0,765.0,-75.65035807941955
555.0,770.0,-75.74257922821744
555.0,775.0,-75.8415600251179
555.0,780.0,-75.94806792785396
555.0,785.0,-76.06262021701058
555.0,790.0,-76.18545163271843
555.0,795.0,-76.31649220029355
555.0,800.0,-76.45536190070301
555.0,805.0,-76.60139188537065
