156.0,11.0,-53.88396010503516
156.0,21.0,-53.64478588039551
156.0,31.0,-53.383556488478604
156.0,41.0,-53.10041700377906
156.0,51.0,-52.796341201147854
156.0,61.0,-52.47342641433028
156.0,71.0,-52.1352581002748
156.0,81.0,-51.78734921989491
156.0,91.0,-51.43764881503099
156.0,101.0,-51.097088574335814
156.0,111.0,-50.78007931697353
156.0,121.0,-50.50475062942602
156.0,131.0,-50.29250627091432
156.0,141.0,-50.16616809006472
156.0,151.0,-50.145956544774265
156.0,161.0,-50.24375704342914
156.0,171.0,-50.45871939132189
156.0,181.0,-50.77779156715272
156.0,191.0,-51.18067474051088
156.0,201.0,-51.645310415385595
156.0,211.0,-52.15137004584321
156.0,221.0,-52.681680175775625
156.0,231.0,-53.22238854596316
156.0,241.0,-53.76253985499282
156.0,251.0,-54.29343836230407
156.0,261.0,-54.80798682537028
156.0,271.0,-55.30011082187467
156.0,281.0,-55.76437491430001
156.0,291.0,-56.19595118587269
156.0,301.0,-56.59114806680531
156.0,311.0,-56.948532557581274
156.0,321.0,-57.27005664852059
156.0,331.0,-57.561118778444595
156.0,341.0,-57.82926947404122
156.0,351.0,-58.08245314101964
156.0,361.0,-58.327627180294655
156.0,371.0,-58.56989420730066
156.0,381.0,-58.81193960608422
156.0,391.0,-59.05357569102537
156.0,401.0,-59.2912920381949
156.0,411.0,-59.51781077331914
156.0,421.0,-59.7217681388335
156.0,431.0,-59.887853533797504
156.0,441.0,-59.998088709714246
156.0,451.0,-60.03522012369648
156.0,461.0,-59.98838187933238
156.0,471.0,-59.85820330962454
156.0,481.0,-59.656847311773134
156.0,491.0,-59.40298141463867
156.0,501.0,-59.1161993197511
156.0,511.0,-58.813722350556404
156.0,521.0,-58.50922613085682
156.0,531.0,-58.21282076750396
156.0,541.0,-57.931500020550686
156.0,551.0,-57.66971963035812
156.0,561.0,-57.429959938934196
156.0,571.0,-57.213219030901904
156.0,581.0,-57.01942238300974
156.0,591.0,-56.84775164791076
156.0,601.0,-56.69690161139885
156.0,611.0,-56.56527624345889
156.0,621.0,-56.451134640116514
156.0,631.0,-56.35269667656174
156.0,641.0,-56.26821690326273
156.0,651.0,-56.196033876245984
156.0,661.0,-56.1346008459685
156.0,671.0,-56.082502593486105
156.0,681.0,-56.03846221889709
156.0,691.0,-56.001340856493314
156.0,701.0,-55.97013260417989
156.0,711.0,-55.94395639667484
156.0,721.0,-55.922046105804455
156.0,731.0,-55.903739799747036
156.0,741.0,-55.88846882023347
156.0,751.0,-55.87574712798256
156.0,761.0,-55.86516120940577
156.0,771.0,-55.85636072113772
156.0,781.0,-55.84904996431927
156.0,791.0,-55.84298022049122
156.0,801.0,-55.83794293958054
156.0,811.0,-55.833763743117416
156.0,821.0,-55.83029718885329
156.0,831.0,-55.82742223352492
156.0,841.0,-55.825038326454376
166.0,11.0,-53.82341012157125
166.0,21.0,-53.573714205049846
166.0,31.0,-53.30009942954074
166.0,41.0,-53.002400960489865
166.0,51.0,-52.68124973324333
166.0,61.0,-52.33837710811356
166.0,71.0,-51.977001427417186
166.0,81.0,-51.60231126085467
166.0,91.0,-51.22205693985815
166.0,101.0,-50.84724945674448
166.0,111.0,-50.49292898281808
166.0,121.0,-50.17886501258008
166.0,131.0,-49.92978885983708
166.0,141.0,-49.774151355197304
166.0,151.0,-49.739483576202375
166.0,161.0,-49.84316993863768
166.0,171.0,-50.083689060624316
166.0,181.0,-50.441781053739035
166.0,191.0,-50.89005585202975
166.0,201.0,-51.401360450516314
166.0,211.0,-51.95249175704291
166.0,221.0,-52.524936399323906
166.0,231.0,-53.10439128012254
166.0,241.0,-53.679909583002356
166.0,251.0,-54.24299570194365
166.0,261.0,-54.78676112879898
166.0,271.0,-55.305187368340256
166.0,281.0,-55.7925580608358
166.0,291.0,-56.24323182859683
166.0,301.0,-56.65216239596994
166.0,311.0,-57.01666752966073
166.0,321.0,-57.338804453680716
166.0,331.0,-57.62577932169967
166.0,341.0,-57.88756751165828
166.0,351.0,-58.13419124181275
166.0,361.0,-58.37414912738953
166.0,371.0,-58.61369448388552
166.0,381.0,-58.856419838687216
166.0,391.0,-59.102860167226815
166.0,401.0,-59.35000015737562
166.0,411.0,-59.590660327138096
166.0,421.0,-59.81282284616479
166.0,431.0,-59.9991452422962
166.0,441.0,-60.12742049655816
166.0,451.0,-60.173885018255916
166.0,461.0,-60.1218185997952
166.0,471.0,-59.97185107937335
166.0,481.0,-59.742000042340045
166.0,491.0,-59.457441938483
166.0,501.0,-59.14199695402633
166.0,511.0,-58.814917344394715
166.0,521.0,-58.49053919985977
166.0,531.0,-58.17889964686534
166.0,541.0,-57.886563232067935
166.0,551.0,-57.61740824245568
166.0,561.0,-57.3733017647929
166.0,571.0,-57.15465253806352
166.0,581.0,-56.960850775383264
166.0,591.0,-56.790610179711756
166.0,601.0,-56.64222827121199
166.0,611.0,-56.513780102770674
166.0,621.0,-56.40325870372436
166.0,631.0,-56.30867367357811
166.0,641.0,-56.22811747559184
166.0,651.0,-56.15980726001754
166.0,661.0,-56.10210852478801
166.0,671.0,-56.0535456118963
166.0,681.0,-56.012802936327155
166.0,691.0,-55.978719936182294
166.0,701.0,-55.95028199681131
166.0,711.0,-55.926609015222354
166.0,721.0,-55.90694281066358
166.0,731.0,-55.89063423129363
166.0,741.0,-55.87713053575332
166.0,751.0,-55.86596342522259
166.0,761.0,-55.856737951811574
166.0,771.0,-55.849122420972215
166.0,781.0,-55.84283932932932
166.0,791.0,-55.83765732714841
166.0,801.0,-55.83338416044923
166.0,811.0,-55.82986052675749
166.0,821.0,-55.826954766983654
166.0,831.0,-55.82455831112707
166.0,841.0,-55.82258179532586
176.0,11.0,-53.7776800228069
176.0,21.0,-53.52017203522361
176.0,31.0,-53.23731741131261
176.0,41.0,-52.92868697131949
176.0,51.0,-52.594606274013515
176.0,61.0,-52.236460321615766
176.0,71.0,-51.85708598308938
176.0,81.0,-51.46127281374614
176.0,91.0,-51.05639566439816
176.0,101.0,-50.65320258052519
176.0,111.0,-50.26677231603491
176.0,121.0,-49.91761460405137
176.0,131.0,-49.6327285288066
176.0,141.0,-49.445828360811895
176.0,151.0,-49.39382844456868
176.0,161.0,-49.503284817793855
176.0,171.0,-49.77140240168976
176.0,181.0,-50.168920013404204
176.0,191.0,-50.65984698264671
176.0,201.0,-51.21252539419259
176.0,211.0,-51.801902993900924
176.0,221.0,-52.40892895570133
176.0,231.0,-53.019354636570434
176.0,241.0,-53.62253092730397
176.0,251.0,-54.21032969357774
176.0,261.0,-54.77619607122489
176.0,271.0,-55.314311573244666
176.0,281.0,-55.81886317954728
176.0,291.0,-56.28350514161456
176.0,301.0,-56.701468210040005
176.0,311.0,-57.06776462901634
176.0,321.0,-57.38414973484546
176.0,331.0,-57.66046895953236
176.0,341.0,-57.90961913207964
176.0,351.0,-58.1435522686079
176.0,361.0,-58.37199737277102
176.0,371.0,-58.60212754169963
176.0,381.0,-58.8383458705657
176.0,391.0,-59.081960164609654
176.0,401.0,-59.33067639664005
176.0,411.0,-59.57788222357168
176.0,421.0,-59.81171615990398
176.0,431.0,-60.01398738078291
176.0,441.0,-60.15932701383109
176.0,451.0,-60.21651348244703
176.0,461.0,-60.15916026450883
