193,456,-64,1007.31028
196,308,-63,1018.795858
197,155,-61,1054.649231
341,311,-52,875.6603223
344,157,-60,915.2660815
348,459,-66,852.2839902
522,158,-55,751.0079893
523,312,-58,697.7750354
524,462,-63,676.2669591
618,559,-73,587.2035422
621,781,-71,652.1050529
624,680,-70,609.4070889
702,162,-54,591.4093337
703,462,-57,497.3630465
704,314,-58,523.3593412
784,564,-61,424.1992456
784,682,-68,462.014069
786,784,-70,513.0350865
873,312,-49,368.089663
875,163,-58,454.6966021
879,463,-53,321.5042768
1059,310,-55,221.6348348
1059,466,-60,141.7956276
1060,158,-52,352.0355096
1213,310,-50,171.4934401
1215,160,-46,321.3502762
1221,465,-54,26.40075756
