193,456,-66,621.5762222
196,308,-61,715.6046394
197,155,-54,830.8116513
341,311,-63,619.8386887
344,157,-61,749.4164396
348,459,-54,501.3631418
522,158,-62,682.356212
523,312,-51,534.7906132
524,462,-61,395.7903485
618,559,-51,270.4163457
621,781,-41,85.90692638
624,680,-40,156.1857868
702,162,-57,655.0068702
703,462,-56,355.0225345
704,314,-57,503.0248503
784,564,-45,266.8969839
784,682,-52,159.5305613
786,784,-51,93.04837452
873,312,-61,534.1357505
875,163,-51,677.2680415
879,463,-54,397.1347378
1059,310,-69,621.8110646
1059,466,-63,502.793198
1060,158,-66,751.4000266
1213,310,-65,721.9729912
1215,160,-69,835.4070864
1221,465,-68,629.5935197
