193,456,-42,23.40939982
196,308,-42,170.3555106
197,155,-37,323.2228334
341,311,-53,228.5278976
344,157,-53,358.2206024
348,459,-45,164.1036258
522,158,-49,464.7246497
523,312,-54,376.5634077
524,462,-52,339.3773711
618,559,-54,440.5110668
621,781,-59,530.9472667
624,680,-65,483.2442447
702,162,-56,605.9249128
703,462,-47,518.2470453
704,314,-54,544.2949568
784,564,-69,605.1421321
784,682,-64,632.7851136
786,784,-68,674.4160437
873,312,-48,707.7428912
875,163,-51,758.5018128
879,463,-48,694.1620848
1059,310,-53,890
1059,466,-52,874.082376
1060,158,-54,931.6785926
1213,310,-62,1041.637173
1215,160,-61,1077.97217
1221,465,-56,1036.08156
