1297,700,-50,24.08318916
1297,823,-57,106.212052
1164,701,-57,118.2285921
1164,822,-59,156.5407295
1062,702,-62,219.583697
1297,940,-53,222.5758298
1062,824,-51,243.3043362
1165,941,-56,251.3662666
1062,940,-69,311.8413058
954,703,-65,327.3438559
955,825,-56,343.1107693
956,940,-64,393.5848066
854,703,-67,427.2633848
854,826,-65,440.4463645
854,938,-66,480.3425861
749,705,-72,532.1588109
746,827,-74,545.9908424
748,942,-67,578.1565532
677,707,-66,604.1001573
682,830,-72,609.3808333
680,941,-63,641.0382204
587,709,-77,694.0583549
588,829,-68,701.8333135
588,935,-71,726.1804184
