1297,940,-46,21.02379604
1297,823,-54,109.658561
1165,941,-49,113.4416149
1164,822,-59,157.7244433
1062,940,-56,216.1874187
1297,700,-56,231.7800682
1062,824,-61,241.0497874
1164,701,-55,256.702162
1062,702,-58,314.7967598
956,940,-58,322.1257518
955,825,-60,339.9485255
954,703,-59,396.1817765
854,938,-67,424.0577791
854,826,-72,436.807738
854,703,-71,481.4145822
748,942,-74,530.1141387
746,827,-70,542.0701062
749,705,-70,575.253857
680,941,-62,598.0836062
682,830,-70,604.4973118
677,707,-73,641.3867788
588,935,-72,690.0115941
588,829,-74,697.4983871
587,709,-70,725.7857811
