193,456,-60
196,308,-57
197,155,-59
341,311,-59
344,157,-59
348,459,-57
522,158,-63
523,312,-57
524,462,-64
618,559,-68
621,781,-65
624,680,-64
702,162,-54
703,462,-59
704,314,-59
784,564,-65
784,682,-65
786,784,-64
873,312,-58
875,163,-59
879,463,-58
1059,310,-50
1059,466,-50
1060,158,-48
1213,310,-50
1215,160,-40
1221,465,-49
